id,ticket_id,category,priority,question,response
116,BK0116,balance_enquiry,low,Can you tell me how to balence query missed call number online,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
117,BK0117,balance_enquiry,low,Tell me my bank balance amount,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
118,BK0118,balance_enquiry,low,Show my bank balance,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
119,BK0119,balance_enquiry,low,I want to how to get instant balance update without visiting branch,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
120,BK0120,balance_enquiry,low,Get balance details via sms,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
121,BK0121,balance_enquiry,low,Please guide me on how to is my account balance updated from home,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
122,BK0122,balance_enquiry,low,Is my account balance updated,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
123,BK0123,balance_enquiry,low,Available cash in my account,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
124,BK0124,balance_enquiry,low,How to check my accnt balance online,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
125,BK0125,balance_enquiry,low,How to what is my available balance,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
126,BK0126,balance_enquiry,low,View current account balance,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
127,BK0127,balance_enquiry,low,Can you tell me how to available cash in my account,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
128,BK0128,balance_enquiry,low,Check my account ledger balance,You can check your balance instantly by: 1) Logging in to our Mobile App or Net Banking dashboard. 2) Giving a missed call to 1800-270-3333 from your registered mobile number for an instant SMS. 3) Sending SMS 'BAL' to 567676.
129,BK0129,mini_statement,low,Mini statement missed call number,To get a mini-statement showing your last 5 transactions: 1) Give a missed call to 1800-270-4444 from your registered mobile number. 2) Tap 'Mini Statement' on the Mobile App dashboard. 3) Send an SMS 'MINI' to 567676. 4) Use any ATM and select 'Mini Statement'.
